201011007,2021,Family households,Western Australia,9
201011007,2021,Family households,$400-$499,9
201011007,2021,Family households,Western Australia,9
201011483,2021,Queensland,Victoria,17
201011483,2021,$150-$299,Victoria,17
201011483,2021,Non-family household,Victoria,17
201011483,2021,Queensland,Victoria,17
201011483,2021,Queensland,$1-$149,17
201011483,2021,$150-$299,$1-$149,17
201011483,2021,Non-family household,$1-$149,17
201011483,2021,Queensland,$1-$149,17
201011483,2021,Queensland,Victoria,17
201011483,2021,$150-$299,Victoria,17
201011483,2021,Non-family household,Victoria,17
201011483,2021,Queensland,Victoria,17
201031013,2021,Queensland,Australian Capital Territory,49
201031013,2021,$150-$299,Australian Capital Territory,49
201031013,2021,Non-family household,Australian Capital Territory,49
201031013,2021,Queensland,Australian Capital Territory,49
201031013,2021,Queensland,$800-$999,49
201031013,2021,$150-$299,$800-$999,49
201031013,2021,Non-family household,$800-$999,49
201031013,2021,Queensland,$800-$999,49
201031013,2021,Queensland,Australian Capital Territory,49
201031013,2021,$150-$299,Australian Capital Territory,49
201031013,2021,Non-family household,Australian Capital Territory,49
201031013,2021,Queensland,Australian Capital Territory,49
202021026,2021,Family households,South Australia,3
202021026,2021,Family households,$300-$399,3
202021026,2021,Family households,South Australia,3
203021485,2021,Total,Queensland,24
203021485,2021,Total,Queensland,24
203021485,2021,Total,$150-$299,24
203021485,2021,Total,$150-$299,24
203021485,2021,Total,Non-family household,24
203021485,2021,Total,Non-family household,24
203021485,2021,Total,Queensland,24
203021485,2021,Total,Queensland,24
203021486,2021,Total,"$3,500-$3,999",121
203021486,2021,Total,"$3,500-$3,999",121
204011062,2021,Queensland,Western Australia,100
204011062,2021,$150-$299,Western Australia,100
204011062,2021,Non-family household,Western Australia,100
204011062,2021,Queensland,Western Australia,100
204011062,2021,Queensland,$400-$499,100
204011062,2021,$150-$299,$400-$499,100
204011062,2021,Non-family household,$400-$499,100
204011062,2021,Queensland,$400-$499,100
204011062,2021,Queensland,Western Australia,100
204011062,2021,$150-$299,Western Australia,100
204011062,2021,Non-family household,Western Australia,100
204011062,2021,Queensland,Western Australia,100
204021067,2021,Queensland,South Australia,65
204021067,2021,$150-$299,South Australia,65
204021067,2021,Non-family household,South Australia,65
204021067,2021,Queensland,South Australia,65
204021067,2021,Queensland,$300-$399,65
204021067,2021,$150-$299,$300-$399,65
204021067,2021,Non-family household,$300-$399,65
204021067,2021,Queensland,$300-$399,65
204021067,2021,Queensland,South Australia,65
204021067,2021,$150-$299,South Australia,65
204021067,2021,Non-family household,South Australia,65
204021067,2021,Queensland,South Australia,65
204031072,2021,Total,New South Wales,30
204031072,2021,Total,New South Wales,30
204031072,2021,Total,Negative/Nil income,30
204031072,2021,Total,Negative/Nil income,30
204031072,2021,Total,New South Wales,30
204031072,2021,Total,New South Wales,30
205011077,2021,Total,Northern Territory,164
205011077,2021,Total,Northern Territory,164
205011077,2021,Total,$650-$799,164
205011077,2021,Total,$650-$799,164
205011077,2021,Total,Northern Territory,164
205011077,2021,Total,Northern Territory,164
205021084,2021,Total,"$2,000-$2,499",379
205021084,2021,Total,"$2,000-$2,499",379
206011495,2021,Queensland,South Australia,125
206011495,2021,$150-$299,South Australia,125
206011495,2021,Non-family household,South Australia,125
206011495,2021,Queensland,South Australia,125
206011495,2021,Queensland,$300-$399,125
206011495,2021,$150-$299,$300-$399,125
206011495,2021,Non-family household,$300-$399,125
206011495,2021,Queensland,$300-$399,125
206011495,2021,Queensland,South Australia,125
206011495,2021,$150-$299,South Australia,125
206011495,2021,Non-family household,South Australia,125
